taz1454,job_count,da_15,da_30,da_45,walk_15,walk_30,walk_45,bike_15,bike_30,bike_45,wTrnW_15,wTrnW_30,wTrnW_45
231.0,156,112726.0,700417.0,1588321.0,156,2274.0,8756.0,17849.0,67975.0,124685.0,0,0,5542.0
232.0,357,95490.0,649246.0,1493612.0,824,824.0,5649.0,8780.0,64823.0,112708.0,0,0,2621.0
233.0,370,96707.0,678508.0,1576972.0,370,1341.0,7779.0,12038.0,73475.0,118573.0,0,0,971.0
234.0,4229,106872.0,710793.0,1562061.0,4229,5397.0,8166.0,39954.0,85236.0,127567.0,0,1951,61671.0
235.0,403,110876.0,729298.0,1692418.0,403,5767.0,7425.0,37947.0,80022.0,125702.0,0,0,8973.0
236.0,568,103411.0,714929.0,1596479.0,1658,3147.0,6782.0,37472.0,87223.0,130098.0,0,4996,34917.0
237.0,1090,119561.0,751310.0,1680040.0,2423,2777.0,36124.0,40727.0,87868.0,135321.0,0,8709,51438.0
238.0,765,151328.0,802912.0,1779338.0,1855,11668.0,35211.0,40749.0,86890.0,146956.0,0,1658,43894.0
239.0,4613,113419.0,744476.0,1684579.0,4613,5378.0,6468.0,11668.0,84031.0,128739.0,0,1951,18566.0
240.0,3141,133537.0,765076.0,1773992.0,4275,4629.0,22633.0,24171.0,83452.0,152067.0,0,19881,47067.0
241.0,354,99449.0,683636.0,1588773.0,354,2103.0,6379.0,12499.0,75967.0,122759.0,0,1090,25769.0
242.0,91,103455.0,727633.0,1686064.0,91,445.0,5642.0,12037.0,69864.0,115099.0,0,0,0.0
243.0,123,133180.0,751541.0,1765088.0,123,4629.0,8890.0,22633.0,73131.0,119788.0,0,0,0.0
244.0,1134,133442.0,746417.0,1765515.0,4275,4629.0,20461.0,23398.0,76127.0,129583.0,0,4231,38302.0
245.0,231,129786.0,759246.0,1751162.0,231,8799.0,20461.0,22065.0,73216.0,123868.0,0,0,0.0
246.0,4170,115553.0,726310.0,1756596.0,4170,4401.0,20530.0,21152.0,76637.0,141575.0,0,0,0.0
247.0,160,121187.0,739783.0,1785977.0,160,11731.0,23635.0,28765.0,81731.0,145266.0,0,20439,47770.0
248.0,11571,174147.0,816830.0,1835933.0,11571,11731.0,27604.0,29466.0,83417.0,147795.0,0,7894,30875.0
249.0,2604,138763.0,701511.0,1819605.0,3305,9598.0,25846.0,31081.0,88366.0,163687.0,0,0,27021.0
250.0,531,96546.0,669508.0,1738638.0,531,7197.0,20865.0,31844.0,67606.0,167329.0,0,23341,51546.0
251.0,4062,137126.0,686106.0,1795018.0,4062,8936.0,27674.0,31598.0,89647.0,168132.0,0,27640,55506.0
252.0,857,60218.0,455201.0,1717054.0,0,857.0,4919.0,9991.0,50274.0,141799.0,0,0,0.0
253.0,198,129365.0,546571.0,1792882.0,198,2709.0,17644.0,25485.0,86647.0,163514.0,0,13479,42658.0
254.0,464,122784.0,495742.0,1779898.0,464,1125.0,6415.0,21028.0,84014.0,135869.0,0,0,0.0
255.0,661,142923.0,611841.0,1867818.0,661,8973.0,15364.0,26879.0,105959.0,144796.0,0,0,13379.0
256.0,811,144539.0,676266.0,1877972.0,5290,13573.0,24135.0,37234.0,124059.0,172188.0,0,18205,74651.0
257.0,4479,145267.0,685600.0,1876574.0,5290,9171.0,24514.0,27411.0,108073.0,168708.0,0,12553,69881.0
258.0,1038,132840.0,655602.0,1863955.0,1038,10076.0,17644.0,37633.0,88952.0,166026.0,0,13340,48289.0
259.0,701,141759.0,802141.0,1883161.0,3305,9067.0,15327.0,33896.0,83416.0,163270.0,0,5100,33707.0
260.0,662,145267.0,680906.0,1872873.0,662,10493.0,21598.0,27411.0,88966.0,167817.0,0,5290,28236.0
261.0,241,145267.0,738884.0,1884807.0,241,658.0,10618.0,21978.0,89058.0,139899.0,0,5037,21222.0
262.0,417,135942.0,642981.0,1869847.0,417,799.0,10156.0,36647.0,79383.0,142224.0,0,382,14426.0
263.0,141,143942.0,680604.0,1880215.0,141,797.0,22571.0,32494.0,108670.0,141782.0,0,1895,17670.0
264.0,239,144804.0,703076.0,1891284.0,239,1378.0,22330.0,31123.0,101763.0,140266.0,0,1139,35025.0
265.0,3082,138148.0,643725.0,1891073.0,3082,20535.0,22828.0,24545.0,65898.0,134620.0,0,0,17759.0
266.0,17453,140191.0,698798.0,1906546.0,17453,22650.0,24835.0,31734.0,102356.0,138778.0,0,0,4625.0
267.0,637,110021.0,540178.0,1819116.0,637,1767.0,19220.0,23963.0,55799.0,118457.0,0,0,0.0
268.0,864,115798.0,577819.0,1857032.0,864,19005.0,22965.0,24306.0,56170.0,125944.0,0,0,0.0
269.0,215,68267.0,458271.0,1709127.0,215,903.0,2228.0,19883.0,36980.0,105008.0,0,0,51.0
270.0,51,115267.0,574975.0,1853989.0,51,19883.0,23069.0,24306.0,56871.0,125944.0,0,0,215.0
271.0,461,98822.0,543212.0,1799329.0,461,714.0,20348.0,24306.0,57532.0,125944.0,0,0,0.0
272.0,202,127036.0,578473.0,1808818.0,202,18271.0,20133.0,25050.0,77677.0,126835.0,0,0,20639.0
273.0,104,97286.0,512719.0,1756188.0,104,306.0,18271.0,20372.0,56170.0,125944.0,0,0,20737.0
274.0,998,158154.0,789210.0,1912496.0,998,19293.0,29446.0,36524.0,104850.0,144547.0,0,7124,60204.0
275.0,2849,145381.0,717697.0,1823405.0,0,2849.0,40492.0,46355.0,111064.0,157146.0,0,10340,52629.0
276.0,126,130702.0,615601.0,1813351.0,126,6870.0,17048.0,58627.0,113356.0,152072.0,0,0,44478.0
277.0,603,145246.0,678392.0,1853669.0,603,7868.0,34501.0,62947.0,113356.0,152072.0,0,12260,53229.0
278.0,2225,145089.0,687962.0,1888452.0,2225,7843.0,21161.0,28243.0,117596.0,146355.0,0,5821,63001.0
279.0,3166,143942.0,656120.0,1865997.0,3166,6202.0,17672.0,32641.0,119430.0,146595.0,0,0,28447.0
280.0,2558,145089.0,697365.0,1876550.0,2558,10961.0,24502.0,34084.0,122571.0,149282.0,0,22540,69289.0
281.0,2452,145089.0,667513.0,1887092.0,2452,13487.0,26518.0,30249.0,118083.0,153050.0,0,14135,65804.0
282.0,2968,104950.0,531002.0,1797266.0,2968,3079.0,14179.0,23775.0,103059.0,141941.0,0,6252,22784.0
283.0,111,129086.0,612327.0,1810807.0,111,11889.0,19759.0,26250.0,107085.0,146247.0,0,9109,45881.0
284.0,6141,130879.0,621331.0,1813900.0,6141,9650.0,22880.0,45666.0,113555.0,152229.0,0,9690,48587.0
285.0,217,117820.0,570889.0,1765921.0,217,6775.0,15302.0,22469.0,104323.0,146548.0,0,0,6558.0
286.0,1326,117426.0,605024.0,1762263.0,0,1326.0,11679.0,23976.0,106437.0,160900.0,0,0,39216.0
287.0,1052,117500.0,596136.0,1755139.0,1052,1305.0,5148.0,28261.0,100372.0,156847.0,0,0,0.0
288.0,652,119349.0,520487.0,1769645.0,0,652.0,1957.0,8145.0,93773.0,126803.0,0,0,0.0
289.0,306,98418.0,478539.0,1704291.0,306,523.0,8101.0,17697.0,97781.0,141527.0,0,0,3066.0
290.0,65,109651.0,531239.0,1796734.0,0,65.0,4509.0,15544.0,98900.0,138779.0,0,0,0.0
291.0,366,109742.0,513723.0,1800316.0,366,1365.0,1430.0,6481.0,69733.0,137627.0,0,0,3079.0
292.0,999,114420.0,522614.0,1813796.0,999,1365.0,1430.0,5356.0,65373.0,134486.0,0,0,3079.0
293.0,431,1138.0,40657.0,620958.0,0,0.0,431.0,431.0,1138.0,3542.0,0,0,0.0
294.0,707,1812.0,16090.0,461950.0,0,0.0,707.0,707.0,1812.0,4694.0,0,0,0.0
295.0,674,4263.0,67494.0,453625.0,0,0.0,0.0,674.0,4263.0,4694.0,0,0,0.0
296.0,2882,3556.0,53515.0,407676.0,0,0.0,0.0,2882.0,3556.0,4263.0,0,0,0.0
297.0,1050,1050.0,10166.0,389869.0,0,0.0,0.0,0.0,1050.0,1050.0,0,0,0.0
298.0,952,8279.0,483534.0,1115766.0,0,0.0,0.0,952.0,17024.0,72432.0,0,0,0.0
299.0,427,14561.0,455910.0,1197413.0,0,0.0,427.0,427.0,6481.0,84332.0,0,0,0.0
300.0,157,63408.0,618751.0,1431084.0,0,157.0,1109.0,4143.0,66143.0,151247.0,0,0,0.0
301.0,391,67184.0,669778.0,1561759.0,391,1658.0,3633.0,16019.0,60106.0,160068.0,0,1267,11153.0
302.0,320,46631.0,523305.0,1556592.0,0,320.0,1107.0,4650.0,41561.0,142770.0,0,0,0.0
303.0,303,97796.0,654134.0,1551827.0,303,1977.0,11787.0,21022.0,83084.0,184004.0,0,391,9837.0
304.0,285,57628.0,576628.0,1625269.0,0,285.0,2122.0,10813.0,41592.0,164439.0,0,0,199.0
305.0,114,112790.0,624294.0,1664618.0,387,5629.0,16471.0,18377.0,74820.0,173917.0,0,0,1399.0
306.0,125,102818.0,525290.0,1694154.0,125,378.0,6319.0,20797.0,99161.0,145021.0,0,0,0.0
307.0,253,123442.0,640001.0,1719372.0,253,6433.0,17425.0,22695.0,103615.0,176998.0,0,0,15229.0
308.0,273,126673.0,682050.0,1707878.0,387,5629.0,17130.0,26806.0,84369.0,185383.0,0,534,26637.0
309.0,4616,135062.0,713927.0,1785664.0,4616,15969.0,16628.0,28358.0,109027.0,187338.0,0,10874,43587.0
310.0,10340,136644.0,734105.0,1815759.0,10340,14956.0,19352.0,47929.0,117019.0,187405.0,0,8372,38494.0
311.0,18055,131054.0,655813.0,1815224.0,0,18055.0,22752.0,33821.0,99745.0,144999.0,0,0,0.0
312.0,1848,92474.0,517341.0,1689717.0,0,1848.0,19903.0,19903.0,63807.0,137006.0,0,0,0.0
313.0,4896,52373.0,596287.0,1524618.0,0,4896.0,4896.0,7536.0,44866.0,130784.0,0,0,0.0
314.0,2640,165290.0,886228.0,1705669.0,2640,13369.0,16667.0,23773.0,112139.0,192769.0,0,692,27975.0
315.0,6685,154935.0,848171.0,1729351.0,6685,11193.0,13914.0,33447.0,118770.0,195675.0,0,2241,44295.0
316.0,534,172005.0,878566.0,1755401.0,534,8926.0,28701.0,33086.0,94062.0,198253.0,0,23621,63640.0
317.0,642,136088.0,789379.0,1700400.0,642,9749.0,14590.0,34038.0,93831.0,197051.0,0,8284,52466.0
318.0,373,136138.0,708705.0,1702915.0,373,5910.0,24364.0,28912.0,91761.0,187659.0,0,18201,43348.0
319.0,199,102767.0,677302.0,1601459.0,199,1838.0,12657.0,21118.0,91184.0,190137.0,0,0,8807.0
320.0,442,75329.0,679186.0,1536756.0,442,2681.0,14350.0,18592.0,73203.0,164258.0,0,643,10903.0
321.0,522,83408.0,740633.0,1526648.0,522,1343.0,2697.0,5556.0,71164.0,157396.0,0,821,10520.0
322.0,430,114849.0,784509.0,1575289.0,430,2150.0,4725.0,11819.0,95161.0,157232.0,0,522,10136.0
323.0,700,106522.0,810095.0,1632395.0,1152,4736.0,15868.0,19415.0,92178.0,184109.0,0,0,24248.0
324.0,452,134560.0,852720.0,1650849.0,1152,5608.0,17084.0,19415.0,92178.0,185061.0,0,0,23779.0
325.0,252,101606.0,776177.0,1603794.0,252,3379.0,14362.0,19859.0,111285.0,185927.0,0,1134,24221.0
326.0,692,134998.0,804556.0,1668519.0,692,12597.0,16071.0,28976.0,113440.0,194999.0,0,10753,46967.0
327.0,633,134542.0,814922.0,1648531.0,633,3251.0,7821.0,31132.0,99523.0,173354.0,0,0,29357.0
328.0,418,150559.0,879446.0,1722802.0,418,3711.0,6914.0,35430.0,99848.0,170177.0,0,0,27140.0
329.0,2200,135173.0,863678.0,1692339.0,2200,6268.0,8626.0,27705.0,99781.0,168772.0,0,0,21357.0
330.0,377,164687.0,940445.0,1771132.0,377,3078.0,6914.0,30001.0,99848.0,167792.0,0,0,0.0
331.0,5342,152580.0,967201.0,1737845.0,5342,6248.0,11523.0,13840.0,78419.0,142358.0,0,0,17184.0
332.0,2925,157592.0,974868.0,1615536.0,2925,3772.0,10774.0,12962.0,80142.0,150163.0,0,906,33665.0
333.0,847,84091.0,871642.0,1489840.0,847,3772.0,3772.0,10774.0,62989.0,126871.0,0,0,5427.0
334.0,906,164061.0,1002752.0,1741068.0,906,6248.0,11655.0,23588.0,88728.0,150882.0,0,15818,51988.0
335.0,754,210370.0,1025970.0,1742588.0,754,2810.0,22658.0,36006.0,100931.0,165043.0,0,13505,47359.0
336.0,1596,169996.0,989878.0,1726625.0,1596,13485.0,29032.0,50948.0,103155.0,169030.0,0,12203,52918.0
337.0,132,141056.0,921531.0,1599674.0,132,11027.0,18374.0,39668.0,96960.0,155488.0,0,0,0.0
338.0,83,131679.0,914191.0,1690883.0,83,1010.0,5237.0,24728.0,84691.0,165736.0,0,0,0.0
339.0,431,127216.0,812444.0,1616010.0,431,9647.0,17775.0,33014.0,119635.0,185291.0,0,9216,29957.0
340.0,9216,114130.0,820969.0,1484865.0,13217,14064.0,39478.0,48989.0,111441.0,189795.0,0,6028,54338.0
341.0,4001,107371.0,785894.0,1387654.0,13217,13501.0,25070.0,41900.0,100281.0,187947.0,0,9216,55949.0
342.0,746,111092.0,589598.0,1435703.0,746,1176.0,1453.0,20632.0,88169.0,169805.0,0,0,25743.0
343.0,284,101980.0,768140.0,1327824.0,284,13687.0,14395.0,39566.0,96692.0,161446.0,0,0,13680.0
344.0,186,99474.0,690458.0,1275971.0,186,747.0,17103.0,29892.0,92930.0,152724.0,0,0,13778.0
345.0,277,99773.0,727332.0,1317671.0,277,463.0,8633.0,29892.0,94271.0,153776.0,0,0,16826.0
346.0,3139,90794.0,671991.0,1481818.0,3139,3139.0,3602.0,3886.0,75703.0,147977.0,0,0,17118.0
347.0,1199,85377.0,810082.0,1158728.0,0,1199.0,1452.0,5437.0,50312.0,168146.0,0,0,0.0
348.0,1376,137750.0,872212.0,1257504.0,0,1376.0,14311.0,20423.0,112190.0,171872.0,0,0,26577.0
349.0,12005,130667.0,872748.0,1232964.0,12005,15151.0,20722.0,24147.0,112532.0,171733.0,0,0,16015.0
350.0,686,121226.0,817183.0,1230628.0,0,686.0,28706.0,30901.0,93470.0,157890.0,0,11493,26914.0
351.0,3146,139002.0,887422.0,1307608.0,3215,19156.0,44167.0,56001.0,123740.0,193321.0,0,26338,81194.0
352.0,67,98303.0,765160.0,1214202.0,67,14639.0,17057.0,43466.0,101004.0,164401.0,0,27533,58395.0
353.0,69,124987.0,842033.0,1237416.0,3215,16371.0,42090.0,55219.0,110637.0,183627.0,0,30101,76646.0
354.0,1732,125051.0,835453.0,1276321.0,1732,27195.0,37600.0,59239.0,104962.0,176650.0,0,26797,55402.0
355.0,11357,107580.0,748991.0,1254676.0,11357,13225.0,36816.0,43968.0,110725.0,172802.0,0,15557,53736.0
356.0,10543,127886.0,920190.0,1444044.0,10543,14679.0,44344.0,47208.0,118643.0,178523.0,0,20020,48852.0
357.0,460,139459.0,947413.0,1492449.0,460,13353.0,14955.0,51123.0,100140.0,177024.0,0,11297,40793.0
358.0,1122,175944.0,962217.0,1446120.0,1122,1470.0,18395.0,39238.0,114624.0,169003.0,0,0,31840.0
359.0,348,139115.0,912046.0,1356398.0,348,14267.0,32344.0,63879.0,120287.0,189259.0,0,0,16612.0
360.0,522,149175.0,899823.0,1327032.0,522,4276.0,24153.0,43392.0,128145.0,204045.0,0,260,19158.0
361.0,522,141859.0,927666.0,1392984.0,0,522.0,6103.0,26745.0,113471.0,199332.0,0,0,0.0
362.0,3589,208704.0,922469.0,1302977.0,3589,8467.0,11465.0,24178.0,123422.0,217652.0,0,0,3966.0
363.0,260,209187.0,918468.0,1300485.0,260,5326.0,15798.0,40145.0,126385.0,231980.0,0,522,39576.0
364.0,414,192338.0,924141.0,1302413.0,920,6437.0,15360.0,29187.0,113436.0,220307.0,0,2770,34105.0
365.0,820,186606.0,909404.0,1273323.0,2264,5427.0,19135.0,32626.0,126868.0,232622.0,0,8021,57118.0
366.0,1615,125205.0,856078.0,1264779.0,1615,4761.0,18660.0,23739.0,113694.0,171791.0,0,5902,44077.0
367.0,955,149949.0,900993.0,1257458.0,955,1215.0,26599.0,37511.0,121399.0,212102.0,0,7387,49917.0
368.0,244,72949.0,791844.0,1175928.0,0,244.0,1620.0,19853.0,74668.0,166743.0,0,0,0.0
369.0,2243,129284.0,850168.0,1208703.0,2243,4507.0,13007.0,23364.0,110335.0,220396.0,0,2264,34865.0
370.0,3686,147327.0,855682.0,1245688.0,3686,3985.0,12129.0,23715.0,91149.0,224094.0,0,0,10306.0
371.0,2087,165334.0,849966.0,1232480.0,2087,3824.0,14991.0,31822.0,120046.0,225947.0,0,3678,34338.0
372.0,1444,171773.0,881046.0,1247643.0,2264,7681.0,19135.0,32104.0,117056.0,241598.0,0,13433,45662.0
373.0,506,190781.0,920588.0,1300065.0,920,6437.0,24740.0,37562.0,119593.0,247214.0,0,3050,45313.0
374.0,4618,265708.0,936374.0,1336970.0,4618,10593.0,22293.0,35361.0,119325.0,252154.0,0,79,6179.0
375.0,79,223768.0,931435.0,1326176.0,79,7004.0,17875.0,37769.0,126467.0,262006.0,0,7681,33274.0
376.0,1387,251864.0,920043.0,1295872.0,1387,12290.0,18514.0,43650.0,143532.0,264324.0,0,0,6285.0
377.0,1584,301803.0,917274.0,1323627.0,1584,12347.0,24137.0,38176.0,140856.0,292599.0,0,5242,30260.0
378.0,4622,254102.0,891013.0,1274936.0,4622,11104.0,23418.0,42382.0,136002.0,281221.0,0,7175,66875.0
379.0,794,200762.0,871203.0,1242278.0,1087,8737.0,26672.0,35017.0,134173.0,259098.0,0,11506,43081.0
380.0,293,171098.0,861031.0,1236483.0,1087,9240.0,18283.0,35162.0,127063.0,263527.0,0,10097,55278.0
381.0,1547,243620.0,872479.0,1256683.0,1547,10652.0,20342.0,30054.0,118815.0,259915.0,0,6672,38633.0
382.0,257,243620.0,861644.0,1236838.0,257,11599.0,19837.0,30530.0,139368.0,257544.0,0,6965,42565.0
383.0,3307,206973.0,858570.0,1235908.0,3307,7814.0,17536.0,24252.0,105851.0,258877.0,0,0,10414.0
384.0,299,185320.0,852808.0,1244450.0,299,8839.0,14473.0,26625.0,98084.0,229555.0,0,0,14847.0
385.0,253,137928.0,851845.0,1191556.0,253,329.0,7071.0,14361.0,96356.0,229523.0,0,0,0.0
386.0,76,218895.0,821207.0,1200780.0,76,729.0,3133.0,9914.0,85637.0,241928.0,0,0,1106.0
387.0,400,185616.0,821429.0,1205269.0,400,476.0,4489.0,10526.0,99970.0,259478.0,0,0,76.0
388.0,1158,191359.0,842003.0,1203391.0,1158,5711.0,6697.0,10732.0,84233.0,211065.0,0,0,10979.0
389.0,1246,206836.0,857511.0,1224764.0,1246,5968.0,8611.0,15777.0,86668.0,250998.0,0,0,10891.0
390.0,620,263761.0,878880.0,1277798.0,620,8630.0,19801.0,40205.0,144982.0,282134.0,0,20939,44989.0
391.0,636,282811.0,879481.0,1280833.0,804,3429.0,18429.0,39830.0,155223.0,319203.0,0,18542,43657.0
392.0,168,271568.0,863968.0,1265682.0,804,5738.0,18007.0,33130.0,164242.0,317935.0,0,4160,27386.0
393.0,828,238810.0,859633.0,1261494.0,828,5738.0,21885.0,29236.0,181597.0,315178.0,0,7935,37980.0
394.0,1797,253707.0,850308.0,1222362.0,1797,11290.0,23080.0,44482.0,176255.0,317402.0,0,12599,73804.0
395.0,2309,303611.0,873585.0,1296640.0,2309,13669.0,22781.0,48439.0,181870.0,320555.0,0,0,29834.0
396.0,2854,325685.0,864309.0,1299546.0,2854,12063.0,19105.0,59320.0,175345.0,333153.0,0,0,29712.0
397.0,2310,301938.0,904653.0,1312409.0,2310,9208.0,20572.0,32232.0,139329.0,316740.0,0,4110,50384.0
398.0,1030,267340.0,892911.0,1301182.0,1030,9208.0,18940.0,34332.0,139901.0,312209.0,0,0,6206.0
399.0,4110,326628.0,868722.0,1298560.0,4110,12787.0,19786.0,32781.0,168307.0,321106.0,0,2310,30106.0
400.0,174,223952.0,864163.0,1243895.0,174,7624.0,13830.0,25223.0,135448.0,287749.0,0,0,7959.0
401.0,7592,123717.0,903732.0,1268439.0,0,7592.0,12210.0,18185.0,88827.0,207528.0,0,0,0.0
402.0,206,231267.0,901832.0,1279408.0,0,206.0,1790.0,12939.0,108184.0,248008.0,0,0,6380.0
403.0,17224,258914.0,858679.0,1282749.0,0,17224.0,19075.0,24832.0,152464.0,294818.0,0,0,45030.0
404.0,5973,247774.0,820749.0,1261937.0,0,5973.0,5973.0,28307.0,176649.0,346810.0,0,0,0.0
405.0,1422,275327.0,818132.0,1324132.0,0,1422.0,1422.0,27414.0,191036.0,369116.0,0,0,0.0
406.0,9170,339619.0,822920.0,1337411.0,9170,9185.0,49822.0,64300.0,220063.0,421447.0,0,31422,117937.0
407.0,11065,419325.0,824512.0,1295810.0,11065,20045.0,60080.0,91929.0,283199.0,468847.0,0,0,0.0
408.0,6309,422229.0,842195.0,1297625.0,6309,33160.0,47187.0,114401.0,304587.0,448453.0,0,54318,148296.0
409.0,7124,411545.0,845634.0,1307940.0,7124,17386.0,63105.0,83461.0,287724.0,469445.0,0,53503,175317.0
410.0,3953,265930.0,773547.0,1258841.0,3953,11077.0,22157.0,65743.0,239273.0,442811.0,0,0,0.0
411.0,15,343011.0,850259.0,1331175.0,15,25992.0,37069.0,57207.0,251216.0,435422.0,0,52596,121962.0
412.0,16807,337829.0,829904.0,1316699.0,16807,16822.0,35694.0,81247.0,252704.0,445428.0,0,34637,166609.0
413.0,1113,349687.0,822162.0,1280811.0,1113,12353.0,27959.0,91445.0,259519.0,431524.0,0,0,0.0
414.0,8662,400494.0,829424.0,1294957.0,8662,16084.0,57232.0,105967.0,295283.0,452632.0,0,0,0.0
415.0,15606,389661.0,854077.0,1308788.0,15606,27288.0,63305.0,97416.0,241225.0,446481.0,0,17146,59390.0
416.0,2578,312824.0,816537.0,1258217.0,2578,3691.0,44766.0,81819.0,238841.0,411337.0,0,0,26890.0
417.0,2949,307075.0,830688.0,1310520.0,2949,5464.0,21765.0,32432.0,186682.0,371200.0,0,18121,67904.0
418.0,2515,345868.0,874118.0,1318108.0,2515,6159.0,23881.0,96521.0,207834.0,389305.0,0,18999,138171.0
419.0,251,368621.0,890787.0,1313879.0,251,3475.0,45710.0,67894.0,208624.0,421522.0,0,223,42895.0
420.0,709,319741.0,845020.0,1294100.0,709,960.0,3919.0,58799.0,184627.0,357004.0,0,0,42437.0
421.0,444,347103.0,892537.0,1319668.0,444,4366.0,26909.0,69985.0,203047.0,384191.0,0,2515,89838.0
422.0,1407,322107.0,868567.0,1300091.0,1407,1851.0,24832.0,55444.0,171123.0,332862.0,0,0,54428.0
423.0,223,340657.0,834505.0,1287012.0,223,23236.0,39069.0,60378.0,210431.0,406149.0,0,3041,65640.0
424.0,799,313203.0,859707.0,1273523.0,1187,20461.0,32852.0,57708.0,191763.0,345651.0,0,2214,46027.0
425.0,388,329035.0,864488.0,1281908.0,2790,23303.0,36194.0,81220.0,199051.0,361049.0,0,5467,65173.0
426.0,1603,327589.0,857334.0,1263258.0,4833,12592.0,37538.0,64981.0,193746.0,362945.0,0,6049,71854.0
427.0,14817,351517.0,834758.0,1286482.0,14817,36771.0,49479.0,82515.0,233608.0,442312.0,0,0,6488.0
428.0,8196,390073.0,834815.0,1285835.0,19878,34918.0,61337.0,70600.0,238086.0,461628.0,0,0,0.0
429.0,11682,404909.0,831907.0,1292288.0,19878,60054.0,61611.0,92081.0,271821.0,464042.0,0,15606,38943.0
430.0,6795,434513.0,834232.0,1289097.0,6795,21435.0,79458.0,94469.0,314941.0,465288.0,0,0,48924.0
431.0,2958,424058.0,826514.0,1274925.0,2958,30480.0,58994.0,92083.0,312891.0,468463.0,0,0,46167.0
432.0,9045,408387.0,800324.0,1233260.0,9045,13234.0,32603.0,70358.0,318850.0,470382.0,0,0,0.0
433.0,750,375329.0,787131.0,1206296.0,750,3861.0,29959.0,57424.0,298628.0,475743.0,0,5510,90210.0
434.0,2008,407401.0,803390.0,1258062.0,0,2008.0,31401.0,57716.0,263905.0,402806.0,0,12019,110892.0
435.0,12019,439978.0,816215.0,1268391.0,12019,18717.0,57955.0,96499.0,280047.0,434242.0,0,83042,164664.0
436.0,1123,384549.0,765909.0,1160002.0,1123,3783.0,29646.0,49048.0,316034.0,479217.0,0,9553,128797.0
437.0,274,405645.0,795472.0,1218808.0,274,4051.0,25730.0,65642.0,312520.0,477152.0,0,6469,86166.0
438.0,483,407819.0,806436.0,1248818.0,673,3475.0,36861.0,85875.0,309044.0,471448.0,0,7117,113472.0
439.0,460,348078.0,785285.0,1160923.0,460,3419.0,8094.0,55040.0,272226.0,460069.0,0,11845,142563.0
440.0,557,318078.0,757466.0,1136197.0,557,2089.0,8271.0,26455.0,205414.0,443703.0,0,899,64500.0
441.0,657,344888.0,784605.0,1162287.0,657,2315.0,6174.0,45248.0,222761.0,454653.0,0,10401,99338.0
442.0,190,379489.0,800566.0,1241780.0,1334,2725.0,35452.0,79542.0,266499.0,468262.0,0,0,70433.0
443.0,136,364400.0,817803.0,1238375.0,326,1334.0,27200.0,69682.0,252371.0,466073.0,0,0,39464.0
444.0,525,359112.0,821134.0,1246699.0,715,1991.0,18951.0,75502.0,239768.0,467269.0,0,0,21569.0
445.0,697,245653.0,778927.0,1151047.0,697,920.0,6995.0,32350.0,200710.0,426505.0,0,880,24772.0
446.0,666,300698.0,822481.0,1248959.0,666,16700.0,24509.0,61485.0,209972.0,423530.0,0,0,12863.0
447.0,223,270246.0,793560.0,1180315.0,223,3780.0,24133.0,49428.0,201058.0,404805.0,0,11327,49373.0
448.0,994,250997.0,810098.0,1176574.0,994,6758.0,29730.0,34452.0,196314.0,389487.0,0,9395,59883.0
449.0,2033,229164.0,781042.0,1141519.0,2033,5358.0,15244.0,20947.0,189798.0,394550.0,0,7399,43586.0
450.0,2842,264821.0,846338.0,1202423.0,4445,8731.0,34882.0,46759.0,189853.0,348588.0,0,11162,67772.0
451.0,1107,219042.0,846061.0,1184677.0,1107,8391.0,16456.0,28513.0,177353.0,320739.0,0,11074,52412.0
452.0,612,213585.0,807911.0,1170559.0,612,5314.0,14338.0,27819.0,157419.0,322311.0,0,2426,26515.0
453.0,933,181961.0,809592.0,1192622.0,933,1968.0,8819.0,19750.0,148338.0,279933.0,0,8824,36211.0
454.0,685,190968.0,809839.0,1176395.0,685,1578.0,4785.0,14250.0,99981.0,270947.0,0,0,0.0
455.0,423,204411.0,805983.0,1177601.0,423,4315.0,12361.0,29783.0,131706.0,307860.0,0,6637,28994.0
456.0,206,231598.0,768720.0,1153724.0,206,3425.0,19112.0,34429.0,160784.0,368162.0,0,2274,19377.0
457.0,574,223984.0,760456.0,1106443.0,574,7769.0,18176.0,31501.0,143629.0,355138.0,0,0,16153.0
458.0,406,259745.0,763062.0,1142336.0,406,3456.0,8547.0,39129.0,177411.0,393583.0,0,2011,46333.0
459.0,794,241122.0,747726.0,1141560.0,794,3377.0,16489.0,27320.0,185749.0,421363.0,0,4313,36975.0
460.0,1954,259199.0,770129.0,1169521.0,1954,3810.0,16349.0,32704.0,177412.0,408211.0,0,12333,48393.0
461.0,439,320815.0,752167.0,1132879.0,439,3070.0,13577.0,24062.0,236671.0,449205.0,0,1017,64094.0
462.0,981,310480.0,749877.0,1137801.0,981,4264.0,12376.0,34847.0,235223.0,454818.0,0,10728,85727.0
463.0,633,321863.0,751205.0,1131894.0,633,5281.0,11140.0,30223.0,265143.0,456812.0,0,3008,99788.0
464.0,405,363228.0,757383.0,1151020.0,405,10204.0,18787.0,54098.0,284392.0,476511.0,0,0,17960.0
465.0,2107,384723.0,767667.0,1207613.0,2107,9081.0,26211.0,48169.0,284931.0,462451.0,0,11852,97891.0
466.0,5871,371370.0,739019.0,1218922.0,5871,12341.0,26069.0,67382.0,299868.0,483425.0,0,8786,115090.0
