,HHPER,HHPERTRIP,origin,origin_dwell,origin_ST,origin_ET,trip_ET,TT,MODE
12064,25715384,2571538411.0,school,7.25,8.0,15.25,15.75,0.5,WSBusW
12065,25715792,2571579201.0,home,15.166666666666668,16.583333333333332,7.75,7.833333333333333,0.08333333333333304,drive_alone
12066,25715792,2571579211.0,school,8.666666666666668,7.833333333333333,16.5,16.583333333333332,0.08333333333333215,drive_alone
12067,25715793,2571579301.0,home,13.75,18.0,7.75,7.916666666666667,0.16666666666666696,shared
12068,25715793,2571579311.0,school,9.849999999999998,7.916666666666667,17.766666666666666,18.0,0.23333333333333428,shared
12069,25717663,2571766301.0,home,13.749999999999998,18.666666666666668,8.416666666666666,8.583333333333334,0.16666666666666785,drive_alone
12070,25717663,2571766311.0,school,6.416666666666666,8.583333333333334,15.0,18.666666666666668,3.666666666666668,drive_alone
12071,25719292,2571929201.0,home,14.25,17.75,8.0,8.666666666666666,0.6666666666666661,walk
12072,25719292,2571929211.0,school,8.916666666666666,8.666666666666666,17.583333333333332,17.75,0.16666666666666785,shared
12073,25719293,2571929301.0,home,17.833333333333336,14.166666666666666,8.0,8.25,0.25,walk
12074,25719293,2571929311.0,school,5.666666666666666,8.25,13.916666666666666,14.166666666666666,0.25,walk
12075,25720213,2572021301.0,home,15.083333333333332,15.75,6.833333333333333,7.5,0.666666666666667,walk
12076,25720213,2572021311.0,school,6.166666666666666,7.5,13.666666666666666,15.75,2.083333333333334,walk
12077,25720214,2572021401.0,home,17.416666666666664,14.583333333333334,8.0,8.166666666666666,0.16666666666666607,shared
12078,25720214,2572021411.0,school,6.25,8.166666666666666,14.416666666666666,14.583333333333334,0.16666666666666785,shared
12079,25725203,2572520301.0,home,14.416666666666668,17.0,7.416666666666667,7.666666666666667,0.25,shared
12080,25725203,2572520311.0,school,8.916666666666664,7.666666666666667,16.583333333333332,17.0,0.41666666666666785,shared
12081,25726892,2572689201.0,home,18.833333333333336,12.166666666666666,7.0,7.166666666666667,0.16666666666666696,drive_alone
12082,25726892,2572689211.0,school,4.833333333333333,7.166666666666667,12.0,12.166666666666666,0.16666666666666607,drive_alone
12083,25728682,2572868201.0,home,16.25,15.75,8.0,8.25,0.25,shared
12084,25728682,2572868211.0,school,7.25,8.25,15.5,15.75,0.25,shared
12085,25729833,2572983301.0,home,14.883333333333333,16.783333333333335,7.666666666666667,7.833333333333333,0.16666666666666607,shared
12086,25729833,2572983311.0,school,8.833333333333336,7.833333333333333,16.666666666666668,16.783333333333335,0.11666666666666714,shared
12087,25729834,2572983401.0,home,14.883333333333333,16.783333333333335,7.666666666666667,7.833333333333333,0.16666666666666607,shared
12088,25729834,2572983411.0,school,8.833333333333336,7.833333333333333,16.666666666666668,16.783333333333335,0.11666666666666714,shared
12089,25730413,2573041301.0,home,16.0,17.0,9.0,9.5,0.5,drive_alone
12090,25730413,2573041311.0,school,7.0,9.5,16.5,17.0,0.5,drive_alone
12091,25730533,2573053301.0,home,12.75,17.75,6.5,7.5,1.0,WSBusW
12092,25730533,2573053311.0,school,8.583333333333332,7.5,16.083333333333332,17.75,1.6666666666666679,shared
12093,25730534,2573053401.0,home,15.0,16.25,7.25,7.5,0.25,walk
12094,25730534,2573053411.0,school,8.5,7.5,16.0,16.25,0.25,walk
12095,25733863,2573386301.0,home,13.166666666666668,18.0,7.166666666666667,7.666666666666667,0.5,WSBusW
12096,25733863,2573386311.0,school,8.083333333333332,7.666666666666667,15.75,18.0,2.25,shared
12097,25734662,2573466201.0,home,10.633333333333335,21.45,8.083333333333334,8.183333333333334,0.09999999999999964,shared
12098,25734662,2573466211.0,school,7.583333333333334,8.183333333333334,15.766666666666667,21.45,5.683333333333332,shared
12099,25737601,2573760104.0,home,20.416666666666664,21.483333333333334,17.9,18.3,0.40000000000000213,drive_alone
12100,25737601,2573760114.0,school,2.6999999999999993,18.3,21.0,21.483333333333334,0.4833333333333343,drive_alone
12101,25737863,2573786301.0,home,10.983333333333334,20.066666666666666,7.05,7.333333333333333,0.2833333333333332,shared
12102,25737863,2573786311.0,school,12.650000000000002,7.333333333333333,19.983333333333334,20.066666666666666,0.08333333333333215,shared
12103,25737864,2573786401.0,home,15.133333333333333,15.916666666666666,7.05,7.25,0.20000000000000018,shared
12104,25737864,2573786411.0,school,8.6,7.25,15.85,15.916666666666666,0.06666666666666643,shared
12105,25737865,2573786501.0,home,15.25,15.916666666666666,7.166666666666667,7.366666666666666,0.1999999999999993,walk
12106,25737865,2573786511.0,school,6.733333333333333,7.366666666666666,14.1,15.916666666666666,1.8166666666666664,shared
12107,25737885,2573788501.0,home,14.75,17.0,7.75,8.333333333333334,0.5833333333333339,walk
12108,25737885,2573788511.0,school,7.666666666666666,8.333333333333334,16.0,17.0,1.0,walk
12109,25737886,2573788601.0,home,14.916666666666666,15.833333333333334,6.75,7.166666666666667,0.41666666666666696,shared
12110,25737886,2573788611.0,school,8.333333333333332,7.166666666666667,15.5,15.833333333333334,0.3333333333333339,shared
12111,25738074,2573807401.0,home,17.333333333333332,14.5,7.833333333333333,8.0,0.16666666666666696,walk
12112,25738074,2573807411.0,school,6.333333333333334,8.0,14.333333333333334,14.5,0.16666666666666607,walk
12113,25743143,2574314301.0,home,17.016666666666666,14.483333333333333,7.5,7.633333333333333,0.13333333333333286,walk
12114,25743143,2574314311.0,school,6.616666666666667,7.633333333333333,14.25,14.483333333333333,0.2333333333333325,walk
12115,25743364,2574336401.0,home,16.0,15.25,7.25,7.4,0.15000000000000036,shared
12116,25743364,2574336411.0,school,7.35,7.4,14.75,15.25,0.5,shared
12117,25743365,2574336501.0,home,16.75,15.25,8.0,8.1,0.09999999999999964,shared
12118,25743365,2574336511.0,school,6.9,8.1,15.0,15.25,0.25,shared
12119,25743366,2574336601.0,home,17.35,14.483333333333333,7.833333333333333,8.25,0.41666666666666696,walk
12120,25743366,2574336611.0,school,6.216666666666667,8.25,14.466666666666667,14.483333333333333,0.01666666666666572,walk
12121,25747251,2574725104.0,home,21.75,19.666666666666668,17.416666666666668,17.883333333333333,0.466666666666665,walk
12122,25747251,2574725114.0,school,1.1833333333333336,17.883333333333333,19.066666666666666,19.666666666666668,0.6000000000000014,walk
12123,25747884,2574788401.0,home,15.666666666666666,15.333333333333334,7.0,7.333333333333333,0.33333333333333304,WSBusW
12124,25747884,2574788411.0,school,7.666666666666667,7.333333333333333,15.0,15.333333333333334,0.3333333333333339,WSBusW
12125,25747885,2574788501.0,home,17.116666666666667,14.383333333333333,7.5,7.55,0.04999999999999982,shared
12126,25747885,2574788511.0,school,6.783333333333334,7.55,14.333333333333334,14.383333333333333,0.049999999999998934,shared
12127,25751893,2575189301.0,home,16.25,15.5,7.75,8.5,0.75,shared
12128,25751893,2575189311.0,school,6.5,8.5,15.0,15.5,0.5,WSBusW
12129,25751894,2575189401.0,home,17.166666666666664,14.583333333333334,7.75,7.916666666666667,0.16666666666666696,shared
12130,25751894,2575189411.0,school,6.499999999999999,7.916666666666667,14.416666666666666,14.583333333333334,0.16666666666666785,shared
12131,25753523,2575352301.0,home,17.333333333333332,14.833333333333334,8.166666666666666,8.25,0.08333333333333393,shared
12132,25753523,2575352311.0,school,6.5,8.25,14.75,14.833333333333334,0.08333333333333393,shared
12133,25753524,2575352401.0,home,20.333333333333332,14.833333333333334,11.166666666666666,11.25,0.08333333333333393,shared
12134,25753524,2575352411.0,school,3.5,11.25,14.75,14.833333333333334,0.08333333333333393,shared
12135,25754101,2575410101.0,home,12.75,20.25,9.0,9.166666666666666,0.16666666666666607,drive_alone
12136,25754101,2575410111.0,school,10.833333333333334,9.166666666666666,20.0,20.25,0.25,drive_alone
12137,25756724,2575672401.0,home,16.166666666666664,15.333333333333334,7.5,7.833333333333333,0.33333333333333304,walk
12138,25756724,2575672411.0,school,7.333333333333333,7.833333333333333,15.166666666666666,15.333333333333334,0.16666666666666785,walk
12139,25756725,2575672501.0,home,13.916666666666668,17.333333333333332,7.25,7.5,0.25,WSBusW
12140,25756725,2575672511.0,school,9.683333333333334,7.5,17.183333333333334,17.333333333333332,0.14999999999999858,shared
12141,25757864,2575786401.0,home,16.0,15.0,7.0,7.333333333333333,0.33333333333333304,walk
12142,25757864,2575786411.0,school,7.333333333333333,7.333333333333333,14.666666666666666,15.0,0.3333333333333339,walk
12143,25758234,2575823401.0,home,15.666666666666666,15.333333333333334,7.0,7.183333333333334,0.18333333333333357,shared
12144,25758234,2575823411.0,school,7.9,7.183333333333334,15.083333333333334,15.333333333333334,0.25,shared
12145,25759284,2575928401.0,home,12.916666666666668,18.333333333333332,7.25,7.75,0.5,walk
12146,25759284,2575928411.0,school,7.5,7.75,15.25,18.333333333333332,3.083333333333332,shared
12147,25759285,2575928501.0,home,16.083333333333336,15.166666666666666,7.25,7.666666666666667,0.41666666666666696,walk
12148,25759285,2575928511.0,school,7.083333333333333,7.666666666666667,14.75,15.166666666666666,0.4166666666666661,walk
12149,25760014,2576001401.0,home,17.383333333333333,14.75,8.133333333333333,8.266666666666667,0.13333333333333464,shared
12150,25760014,2576001411.0,school,6.316666666666666,8.266666666666667,14.583333333333334,14.75,0.16666666666666607,shared
12151,25760221,2576022101.0,home,,,7.75,9.0,1.25,DrTranW
12152,25760221,2576022111.0,school,3.0,9.0,12.0,,,WTranDr
12153,25760222,2576022201.0,home,17.25,14.5,7.75,7.933333333333334,0.18333333333333357,shared
12154,25760222,2576022211.0,school,6.4833333333333325,7.933333333333334,14.416666666666666,14.5,0.08333333333333393,walk
12155,25760223,2576022301.0,home,16.616666666666667,15.133333333333333,7.75,7.833333333333333,0.08333333333333304,walk
12156,25760223,2576022311.0,school,7.033333333333334,7.833333333333333,14.866666666666667,15.133333333333333,0.2666666666666657,walk
12157,25760863,2576086301.0,home,15.75,15.5,7.25,7.666666666666667,0.41666666666666696,walk
12158,25760863,2576086311.0,school,7.333333333333333,7.666666666666667,15.0,15.5,0.5,walk
12159,25760864,2576086401.0,home,14.5,17.5,8.0,8.166666666666666,0.16666666666666607,shared
12160,25760864,2576086411.0,school,8.833333333333334,8.166666666666666,17.0,17.5,0.5,walk
12161,25760865,2576086501.0,home,14.5,17.5,8.0,8.166666666666666,0.16666666666666607,shared
12162,25760865,2576086511.0,school,6.833333333333334,8.166666666666666,15.0,17.5,2.5,walk
12163,25762024,2576202401.0,home,16.5,15.25,7.75,7.916666666666667,0.16666666666666696,bike
12164,25762024,2576202411.0,school,7.083333333333333,7.916666666666667,15.0,15.25,0.25,bike
12165,25763434,2576343401.0,home,16.333333333333336,15.166666666666666,7.5,7.833333333333333,0.33333333333333304,shared
12166,25763434,2576343411.0,school,7.166666666666667,7.833333333333333,15.0,15.166666666666666,0.16666666666666607,shared
12167,25763435,2576343501.0,home,17.333333333333336,15.666666666666666,9.0,9.333333333333334,0.3333333333333339,shared
12168,25763435,2576343511.0,school,5.666666666666666,9.333333333333334,15.0,15.666666666666666,0.6666666666666661,WSBusW
12169,25764923,2576492301.0,home,13.416666666666668,17.75,7.166666666666667,8.383333333333333,1.216666666666666,WTranW
12170,25764923,2576492311.0,school,8.983333333333334,8.383333333333333,17.366666666666667,17.75,0.38333333333333286,shared
12171,25765353,2576535301.0,home,20.083333333333336,11.35,7.433333333333334,7.833333333333333,0.39999999999999947,drive_alone
12172,25765353,2576535311.0,school,3.1166666666666663,7.833333333333333,10.95,11.35,0.40000000000000036,drive_alone
12179,25770212,2577021201.0,home,13.5,18.166666666666668,7.666666666666667,8.083333333333334,0.41666666666666696,shared
12180,25770212,2577021211.0,school,7.7333333333333325,8.083333333333334,15.816666666666666,18.166666666666668,2.3500000000000014,WTranDr
12181,25771604,2577160401.0,home,16.666666666666664,16.0,8.666666666666666,8.85,0.18333333333333357,shared
12182,25771604,2577160411.0,school,6.733333333333334,8.85,15.583333333333334,16.0,0.4166666666666661,shared
12183,25772973,2577297301.0,home,17.083333333333332,14.25,7.333333333333333,7.416666666666667,0.08333333333333393,shared
12184,25772973,2577297311.0,school,6.749999999999999,7.416666666666667,14.166666666666666,14.25,0.08333333333333393,shared
12185,25772974,2577297401.0,home,17.25,15.416666666666666,8.666666666666666,8.75,0.08333333333333393,shared
12186,25772974,2577297411.0,school,6.6,8.75,15.35,15.416666666666666,0.06666666666666643,shared
12187,25773513,2577351301.0,home,17.5,13.5,7.0,7.166666666666667,0.16666666666666696,shared
12188,25773513,2577351311.0,school,6.083333333333333,7.166666666666667,13.25,13.5,0.25,shared
12189,25773514,2577351401.0,home,17.5,13.5,7.0,7.166666666666667,0.16666666666666696,shared
12190,25773514,2577351411.0,school,6.083333333333333,7.166666666666667,13.25,13.5,0.25,shared
12191,25776653,2577665301.0,home,10.75,21.0,7.75,8.0,0.25,shared
12192,25776653,2577665311.0,school,7.583333333333334,8.0,15.583333333333334,21.0,5.416666666666666,shared
12193,25776654,2577665401.0,home,16.5,15.25,7.75,8.0,0.25,walk
12194,25776654,2577665411.0,school,7.0,8.0,15.0,15.25,0.25,walk
12195,25777114,2577711401.0,home,17.166666666666668,14.0,7.166666666666667,7.416666666666667,0.25,shared
12196,25777114,2577711411.0,school,5.916666666666667,7.416666666666667,13.333333333333334,14.0,0.6666666666666661,shared
12197,25778364,2577836401.0,home,16.5,15.5,8.0,8.416666666666666,0.4166666666666661,walk
12198,25778364,2577836411.0,school,6.583333333333334,8.416666666666666,15.0,15.5,0.5,walk
12199,25778493,2577849301.0,home,13.333333333333336,17.333333333333332,6.666666666666667,8.0,1.333333333333333,shared
12200,25778493,2577849311.0,school,6.583333333333334,8.0,14.583333333333334,17.333333333333332,2.7499999999999982,shared
12201,25780814,2578081401.0,home,13.333333333333336,17.333333333333332,6.666666666666667,6.833333333333333,0.16666666666666607,shared
12202,25780814,2578081411.0,school,10.416666666666668,6.833333333333333,17.25,17.333333333333332,0.08333333333333215,shared
12203,25782524,2578252401.0,home,12.75,17.75,6.5,7.0,0.5,walk
12204,25782524,2578252411.0,school,10.25,7.0,17.25,17.75,0.5,walk
12205,25784206,2578420601.0,home,13.916666666666668,15.916666666666666,5.833333333333333,6.916666666666667,1.083333333333334,shared
12206,25784206,2578420611.0,school,8.916666666666668,6.916666666666667,15.833333333333334,15.916666666666666,0.08333333333333215,shared
12207,25784207,2578420701.0,home,13.916666666666668,15.916666666666666,5.833333333333333,6.916666666666667,1.083333333333334,shared
12208,25784207,2578420711.0,school,8.916666666666668,6.916666666666667,15.833333333333334,15.916666666666666,0.08333333333333215,shared
12209,25785474,2578547401.0,home,15.5,15.0,6.5,7.083333333333333,0.583333333333333,shared
12210,25785474,2578547411.0,school,7.500000000000001,7.083333333333333,14.583333333333334,15.0,0.4166666666666661,shared
12211,25785475,2578547501.0,home,15.5,15.0,6.5,7.333333333333333,0.833333333333333,shared
12212,25785475,2578547511.0,school,5.916666666666667,7.333333333333333,13.25,15.0,1.75,shared
12213,25785476,2578547601.0,home,15.5,15.0,6.5,7.333333333333333,0.833333333333333,shared
12214,25785476,2578547611.0,school,5.916666666666667,7.333333333333333,13.25,15.0,1.75,shared
12215,25788423,2578842301.0,home,14.166666666666666,18.416666666666668,8.583333333333334,8.833333333333334,0.25,bike
12216,25788423,2578842311.0,school,7.333333333333334,8.833333333333334,16.166666666666668,18.416666666666668,2.25,bike
12217,25789083,2578908301.0,home,17.75,14.75,8.5,8.533333333333333,0.033333333333333215,walk
12218,25789083,2578908311.0,school,6.133333333333333,8.533333333333333,14.666666666666666,14.75,0.08333333333333393,walk
12219,25789084,2578908401.0,home,17.75,14.75,8.5,8.533333333333333,0.033333333333333215,walk
12220,25789084,2578908411.0,school,6.133333333333333,8.533333333333333,14.666666666666666,14.75,0.08333333333333393,walk
12221,25789724,2578972401.0,home,16.53333333333333,15.0,7.533333333333333,7.716666666666667,0.18333333333333357,shared
12222,25789724,2578972411.0,school,7.183333333333334,7.716666666666667,14.9,15.0,0.09999999999999964,shared
12223,25790103,2579010301.0,home,19.25,12.75,8.0,8.333333333333334,0.3333333333333339,shared
12224,25790103,2579010311.0,school,4.166666666666666,8.333333333333334,12.5,12.75,0.25,shared
12225,25794671,2579467101.0,home,21.25,12.75,10.0,10.5,0.5,drive_alone
12226,25794671,2579467111.0,school,1.75,10.5,12.25,12.75,0.5,drive_alone
12227,25794675,2579467501.0,home,15.5,16.0,7.5,8.0,0.5,bike
12228,25794675,2579467511.0,school,7.5,8.0,15.5,16.0,0.5,bike
12229,25796763,2579676301.0,home,13.733333333333334,18.266666666666666,8.0,8.633333333333333,0.6333333333333329,walk
12230,25796763,2579676311.0,school,9.366666666666667,8.633333333333333,18.0,18.266666666666666,0.2666666666666657,shared
12231,25796764,2579676401.0,home,14.666666666666668,17.083333333333332,7.75,8.0,0.25,walk
12232,25796764,2579676411.0,school,9.0,8.0,17.0,17.083333333333332,0.08333333333333215,shared
12233,25796765,2579676501.0,home,15.250000000000002,17.083333333333332,8.333333333333334,8.916666666666666,0.5833333333333321,walk
12234,25796765,2579676511.0,school,6.75,8.916666666666666,15.666666666666666,17.083333333333332,1.416666666666666,shared
12235,25797352,2579735201.0,home,14.833333333333332,16.166666666666668,7.0,7.833333333333333,0.833333333333333,walk
12236,25797352,2579735211.0,school,7.666666666666667,7.833333333333333,15.5,16.166666666666668,0.6666666666666679,walk
12237,25797353,2579735301.0,home,13.583333333333332,17.916666666666668,7.5,7.75,0.25,shared
12238,25797353,2579735311.0,school,10.083333333333332,7.75,17.833333333333332,17.916666666666668,0.0833333333333357,shared
12239,25799721,2579972101.0,home,19.9,19.116666666666667,15.016666666666667,15.533333333333333,0.5166666666666657,drive_alone
12240,25799721,2579972111.0,school,3.066666666666668,15.533333333333333,18.6,19.116666666666667,0.5166666666666657,drive_alone
12241,25802823,2580282301.0,home,13.833333333333336,18.083333333333332,7.916666666666667,8.166666666666666,0.2499999999999991,shared
12242,25802823,2580282311.0,school,6.416666666666668,8.166666666666666,14.583333333333334,18.083333333333332,3.4999999999999982,shared
12243,25802824,2580282401.0,home,10.883333333333333,21.033333333333335,7.916666666666667,8.333333333333334,0.41666666666666696,shared
12244,25802824,2580282411.0,school,9.016666666666667,8.333333333333334,17.35,21.033333333333335,3.6833333333333336,shared
12245,25804903,2580490301.0,home,19.75,10.75,6.5,6.75,0.25,shared
12246,25804903,2580490311.0,school,3.833333333333334,6.75,10.583333333333334,10.75,0.16666666666666607,shared
12247,25804904,2580490401.0,home,16.0,15.0,7.0,7.5,0.5,walk
12248,25804904,2580490411.0,school,7.0,7.5,14.5,15.0,0.5,walk
12249,25804905,2580490501.0,home,15.5,15.5,7.0,7.416666666666667,0.41666666666666696,walk
12250,25804905,2580490511.0,school,7.333333333333333,7.416666666666667,14.75,15.5,0.75,walk
12251,25805742,2580574201.0,home,16.5,15.083333333333334,7.583333333333333,8.083333333333334,0.5000000000000009,WTranW
12252,25805742,2580574211.0,school,6.416666666666666,8.083333333333334,14.5,15.083333333333334,0.5833333333333339,WTranW
12253,25805743,2580574301.0,home,16.5,15.083333333333334,7.583333333333333,8.083333333333334,0.5000000000000009,WTranW
12254,25805743,2580574311.0,school,6.416666666666666,8.083333333333334,14.5,15.083333333333334,0.5833333333333339,WTranW
12255,25808584,2580858401.0,home,16.25,15.416666666666666,7.666666666666667,7.783333333333333,0.11666666666666625,shared
12256,25808584,2580858411.0,school,7.466666666666667,7.783333333333333,15.25,15.416666666666666,0.16666666666666607,shared
12257,25810243,2581024301.0,home,16.916666666666664,15.083333333333334,8.0,8.083333333333334,0.08333333333333393,shared
12258,25810243,2581024311.0,school,6.916666666666666,8.083333333333334,15.0,15.083333333333334,0.08333333333333393,shared
12259,25810244,2581024401.0,home,16.916666666666664,15.083333333333334,8.0,8.083333333333334,0.08333333333333393,shared
12260,25810244,2581024411.0,school,6.916666666666666,8.083333333333334,15.0,15.083333333333334,0.08333333333333393,shared
12265,25811962,2581196201.0,home,18.333333333333332,13.0,7.333333333333333,7.833333333333333,0.5,drive_alone
12266,25811962,2581196211.0,school,4.166666666666667,7.833333333333333,12.0,13.0,1.0,drive_alone
12267,25813263,2581326301.0,home,9.833333333333336,21.333333333333332,7.166666666666667,7.666666666666667,0.5,shared
12268,25813263,2581326311.0,school,8.083333333333332,7.666666666666667,15.75,21.333333333333332,5.583333333333332,shared
12269,25813264,2581326401.0,home,9.416666666666668,21.333333333333332,6.75,8.15,1.4000000000000004,shared
12270,25813264,2581326411.0,school,8.1,8.15,16.25,21.333333333333332,5.083333333333332,shared
12271,25813494,2581349401.0,home,18.066666666666666,14.683333333333334,8.75,9.166666666666666,0.4166666666666661,shared
12272,25813494,2581349411.0,school,5.433333333333334,9.166666666666666,14.6,14.683333333333334,0.08333333333333393,shared
12273,25817686,2581768601.0,home,17.0,15.5,8.5,8.533333333333333,0.033333333333333215,shared
12274,25817686,2581768611.0,school,6.883333333333333,8.533333333333333,15.416666666666666,15.5,0.08333333333333393,shared
12275,25817687,2581768701.0,home,20.1,12.4,8.5,8.533333333333333,0.033333333333333215,shared
12276,25817687,2581768711.0,school,3.833333333333334,8.533333333333333,12.366666666666667,12.4,0.033333333333333215,shared
12277,25818964,2581896401.0,home,16.65,14.85,7.5,7.583333333333333,0.08333333333333304,shared
12278,25818964,2581896411.0,school,5.05,7.583333333333333,12.633333333333333,14.85,2.216666666666667,shared
12279,25820993,2582099301.0,home,14.616666666666667,17.683333333333334,8.3,8.333333333333334,0.033333333333333215,shared
12280,25820993,2582099311.0,school,9.283333333333333,8.333333333333334,17.616666666666667,17.683333333333334,0.06666666666666643,shared
12281,25820994,2582099401.0,home,14.400000000000002,17.9,8.3,8.333333333333334,0.033333333333333215,shared
12282,25820994,2582099411.0,school,7.583333333333332,8.333333333333334,15.916666666666666,17.9,1.9833333333333325,shared
12283,25822633,2582263301.0,home,16.03333333333333,15.466666666666667,7.5,7.75,0.25,shared
12284,25822633,2582263311.0,school,6.75,7.75,14.5,15.466666666666667,0.9666666666666668,shared
12285,25822634,2582263401.0,home,16.03333333333333,15.466666666666667,7.5,8.0,0.5,shared
12286,25822634,2582263411.0,school,6.966666666666667,8.0,14.966666666666667,15.466666666666667,0.5,shared
12287,25822635,2582263501.0,home,16.03333333333333,15.466666666666667,7.5,8.0,0.5,shared
12288,25822635,2582263511.0,school,6.966666666666667,8.0,14.966666666666667,15.466666666666667,0.5,shared
12289,25823044,2582304401.0,home,8.533333333333331,21.8,6.333333333333333,6.5,0.16666666666666696,shared
12290,25823044,2582304411.0,school,8.866666666666667,6.5,15.366666666666667,21.8,6.433333333333334,shared
12291,25825433,2582543301.0,home,14.333333333333332,17.166666666666668,7.5,7.666666666666667,0.16666666666666696,shared
12292,25825433,2582543311.0,school,9.333333333333332,7.666666666666667,17.0,17.166666666666668,0.16666666666666785,shared
12293,25825833,2582583301.0,home,15.25,16.25,7.5,7.833333333333333,0.33333333333333304,shared
12294,25825833,2582583311.0,school,6.916666666666667,7.833333333333333,14.75,16.25,1.5,shared
12295,25825834,2582583401.0,home,17.0,15.25,8.25,8.5,0.25,walk
12296,25825834,2582583411.0,school,6.583333333333334,8.5,15.083333333333334,15.25,0.16666666666666607,walk
12297,25826115,2582611501.0,home,16.35,14.816666666666666,7.166666666666667,7.516666666666667,0.34999999999999964,WTranW
12298,25826115,2582611511.0,school,6.8999999999999995,7.516666666666667,14.416666666666666,14.816666666666666,0.40000000000000036,WTranW
12299,25828433,2582843301.0,home,13.983333333333334,16.516666666666666,6.5,7.566666666666666,1.0666666666666664,shared
12300,25828433,2582843311.0,school,6.433333333333334,7.566666666666666,14.0,16.516666666666666,2.5166666666666657,shared
12301,25828434,2582843401.0,home,13.983333333333334,16.516666666666666,6.5,7.566666666666666,1.0666666666666664,shared
12302,25828434,2582843411.0,school,6.433333333333334,7.566666666666666,14.0,16.516666666666666,2.5166666666666657,shared
12303,25830963,2583096301.0,home,13.916666666666666,18.25,8.166666666666666,8.5,0.3333333333333339,shared
12304,25830963,2583096311.0,school,9.25,8.5,17.75,18.25,0.5,shared
12305,25830964,2583096401.0,home,14.833333333333336,16.333333333333332,7.166666666666667,7.333333333333333,0.16666666666666607,shared
12306,25830964,2583096411.0,school,8.833333333333336,7.333333333333333,16.166666666666668,16.333333333333332,0.1666666666666643,shared
12307,25833703,2583370301.0,home,13.25,17.666666666666668,6.916666666666667,7.166666666666667,0.25,shared
12308,25833703,2583370311.0,school,7.499999999999999,7.166666666666667,14.666666666666666,17.666666666666668,3.0000000000000018,shared
12309,25834393,2583439301.0,home,18.916666666666664,12.833333333333334,7.75,7.916666666666667,0.16666666666666696,shared
12310,25834393,2583439311.0,school,4.749999999999999,7.916666666666667,12.666666666666666,12.833333333333334,0.16666666666666785,shared
12311,25837043,2583704301.0,home,16.5,15.25,7.75,7.916666666666667,0.16666666666666696,shared
12312,25837043,2583704311.0,school,6.833333333333333,7.916666666666667,14.75,15.25,0.5,shared
12313,25840053,2584005301.0,home,13.5,17.333333333333332,6.833333333333333,7.083333333333333,0.25,walk
12314,25840053,2584005311.0,school,10.166666666666668,7.083333333333333,17.25,17.333333333333332,0.08333333333333215,shared
12315,25840054,2584005401.0,home,13.75,17.083333333333332,6.833333333333333,7.166666666666667,0.3333333333333339,walk
12316,25840054,2584005411.0,school,9.333333333333332,7.166666666666667,16.5,17.083333333333332,0.5833333333333321,walk
12317,25840413,2584041301.0,home,15.416666666666668,16.583333333333332,8.0,8.083333333333334,0.08333333333333393,walk
12318,25840413,2584041311.0,school,8.416666666666666,8.083333333333334,16.5,16.583333333333332,0.08333333333333215,walk
12319,25840414,2584041401.0,home,16.433333333333334,15.566666666666666,8.0,8.25,0.25,shared
12320,25840414,2584041411.0,school,6.75,8.25,15.0,15.566666666666666,0.5666666666666664,shared
12321,25840934,2584093401.0,home,16.25,15.083333333333334,7.333333333333333,7.583333333333333,0.25,shared
12322,25840934,2584093411.0,school,7.266666666666667,7.583333333333333,14.85,15.083333333333334,0.23333333333333428,shared
12323,25840973,2584097301.0,home,19.666666666666668,15.666666666666666,11.333333333333334,11.433333333333334,0.09999999999999964,shared
12324,25840973,2584097311.0,school,3.6500000000000004,11.433333333333334,15.083333333333334,15.666666666666666,0.5833333333333321,shared
12325,25844382,2584438202.0,home,21.5,21.5,19.0,19.5,0.5,drive_alone
12326,25844382,2584438212.0,school,1.5,19.5,21.0,21.5,0.5,drive_alone
12327,25844384,2584438401.0,home,21.5,21.5,19.0,19.5,0.5,shared
12328,25844384,2584438411.0,school,1.5,19.5,21.0,21.5,0.5,shared
12329,25844385,2584438501.0,home,17.333333333333332,15.333333333333334,8.666666666666666,8.833333333333334,0.16666666666666785,shared
12330,25844385,2584438511.0,school,6.0,8.833333333333334,14.833333333333334,15.333333333333334,0.5,shared
12331,25844386,2584438601.0,home,17.333333333333332,15.333333333333334,8.666666666666666,8.833333333333334,0.16666666666666785,shared
12332,25844386,2584438611.0,school,6.0,8.833333333333334,14.833333333333334,15.333333333333334,0.5,shared
12333,25847843,2584784301.0,home,19.916666666666664,11.833333333333334,7.75,8.5,0.75,WSBusW
12334,25847843,2584784311.0,school,3.0,8.5,11.5,11.833333333333334,0.3333333333333339,WSBusW
12335,25850363,2585036301.0,home,20.0,12.166666666666666,8.166666666666666,8.25,0.08333333333333393,shared
12336,25850363,2585036311.0,school,3.833333333333334,8.25,12.083333333333334,12.166666666666666,0.08333333333333215,shared
12337,25850364,2585036401.0,home,20.0,12.166666666666666,8.166666666666666,8.616666666666667,0.45000000000000107,shared
12338,25850364,2585036411.0,school,3.133333333333333,8.616666666666667,11.75,12.166666666666666,0.4166666666666661,shared
12339,25852813,2585281301.0,home,21.333333333333336,9.916666666666666,7.25,7.566666666666666,0.31666666666666643,drive_alone
12340,25852813,2585281311.0,school,2.216666666666667,7.566666666666666,9.783333333333333,9.916666666666666,0.13333333333333286,drive_alone
